id,image_name,sample_group,pixel_north_east_x,pixel_north_east_y,pixel_south_west_x,pixel_south_west_y
4030,3_20161010_0236,background,6849,7039,6779,7117
4031,1_20161010_0214,positive,17707,19493,17637,19566
4032,1_20161010_0214,positive,17593,19304,17523,19377
4033,3_20161010_0236,background,7182,7256,7112,7334
4034,3_20161010_0236,background,7134,7322,7064,7400
4035,1_20161010_0214,positive,16847,19750,16777,19823
4036,3_20161010_0236,background,7228,7387,7158,7465
4037,3_20161010_0236,background,7136,7441,7066,7519
4038,1_20161010_0214,positive,17384,19987,17314,20060
4039,3_20161010_0236,background,7221,7511,7151,7589
4040,1_20161010_0214,positive,17913,20140,17843,20213
4041,1_20161010_0214,positive,17915,19785,17845,19858
4042,3_20161010_0236,background,7059,7716,6989,7794
4043,1_20161010_0214,positive,18126,20243,18056,20316
4044,1_20161010_0214,positive,18075,20422,18005,20495
4045,1_20161010_0214,positive,17989,20448,17919,20521
4046,1_20161010_0214,positive,17428,20319,17358,20392
4047,1_20161010_0214,positive,17262,20418,17192,20491
4048,3_20161010_0236,background,6271,7978,6201,8056
4049,1_20161010_0214,positive,17003,20700,16933,20773
4050,3_20161010_0236,background,6383,7909,6313,7987
4051,3_20161010_0236,background,6348,7952,6278,8030
4052,3_20161010_0236,background,6413,8025,6343,8103
4053,3_20161010_0236,background,6114,8261,6044,8339
4054,3_20161010_0236,background,5897,7912,5827,7990
4055,3_20161010_0236,background,5929,7877,5859,7955
4056,3_20161010_0236,background,5978,7904,5908,7982
4057,3_20161010_0236,background,5959,7941,5889,8019
4058,3_20161010_0236,background,5922,7944,5852,8022
4059,3_20161010_0236,background,5487,8184,5417,8262
4060,3_20161010_0236,background,5554,8158,5484,8236
4061,3_20161010_0236,background,5088,8072,5018,8150
4062,3_20161010_0236,background,4997,8147,4927,8225
4063,3_20161010_0236,background,5004,8265,4934,8343
4064,3_20161010_0236,background,5094,8271,5024,8349
4065,3_20161010_0236,background,4890,8209,4820,8287
4066,3_20161010_0236,background,4897,8279,4827,8357
4067,3_20161010_0236,background,4688,8373,4618,8451
4068,3_20161010_0236,background,4527,8139,4457,8217
4069,3_20161010_0236,background,5449,7379,5379,7457
4070,3_20161010_0236,background,5744,7410,5674,7488
4071,3_20161010_0236,background,5644,7503,5574,7581
4072,3_20161010_0236,background,7309,7055,7239,7133
4073,1_20161010_0214,positive,17635,20870,17565,20943
4074,3_20161010_0236,background,7281,6923,7211,7001
4075,3_20161010_0236,background,6986,6755,6916,6833
4076,1_20161010_0214,positive,17772,21162,17702,21235
4077,3_20161010_0236,background,6897,6855,6827,6933
4078,3_20161010_0236,background,6952,6855,6882,6933
4079,1_20161010_0214,positive,18098,21107,18028,21180
4080,1_20161010_0214,positive,18537,20938,18467,21011
4081,3_20161010_0236,background,6992,6858,6922,6936
4082,1_20161010_0214,positive,18009,21480,17939,21553
4083,3_20161010_0236,background,6663,6807,6593,6885
4084,3_20161010_0236,background,6720,6792,6650,6870
4085,3_20161010_0236,background,6722,6844,6652,6922
4086,3_20161010_0236,background,6773,6841,6703,6919
4087,1_20161010_0214,positive,17206,21847,17136,21920
4088,3_20161010_0236,background,6862,6707,6792,6785
4089,1_20161010_0214,positive,17749,21685,17679,21758
4090,1_20161010_0214,positive,17984,22272,17914,22345
4091,1_20161010_0214,positive,18132,22198,18062,22271
4092,3_20161010_0236,background,6564,6432,6494,6510
4093,1_20161010_0214,positive,18510,22414,18440,22487
4094,3_20161010_0236,background,6510,6452,6440,6530
4095,1_20161010_0214,positive,18881,22285,18811,22358
4096,3_20161010_0236,background,6331,6480,6261,6558
4097,1_20161010_0214,positive,18922,22213,18852,22286
4098,3_20161010_0236,background,6279,6545,6209,6623
4099,1_20161010_0214,positive,18808,22226,18738,22299
4100,1_20161010_0214,positive,18755,22315,18685,22388
4101,1_20161010_0214,positive,18805,22298,18735,22371
4102,3_20161010_0236,background,6855,6446,6785,6524
4103,1_20161010_0214,positive,18934,22459,18864,22532
4104,1_20161010_0214,positive,18639,22557,18569,22630
4105,3_20161010_0236,background,6816,6443,6746,6521
4106,1_20161010_0214,positive,18154,22263,18084,22336
4107,3_20161010_0236,background,7060,6289,6990,6367
4108,1_20161010_0214,positive,17837,22411,17767,22484
4109,3_20161010_0236,background,6935,6715,6865,6793
4110,1_20161010_0214,positive,18267,22157,18197,22230
4111,3_20161010_0236,background,6794,6590,6724,6668
4112,3_20161010_0236,background,6671,6497,6601,6575
4113,1_20161010_0214,positive,18819,22025,18749,22098
4114,3_20161010_0236,background,6957,6165,6887,6243
4115,3_20161010_0236,background,6886,5960,6816,6038
4116,3_20161010_0236,background,7052,5952,6982,6030
4117,1_20161010_0214,positive,18832,22129,18762,22202
4118,3_20161010_0236,background,6979,5965,6909,6043
4119,1_20161010_0214,positive,18584,22246,18514,22319
4120,3_20161010_0236,background,6946,6015,6876,6093
4121,3_20161010_0236,background,7156,5863,7086,5941
4122,1_20161010_0214,positive,18378,21667,18308,21740
4123,3_20161010_0236,background,7055,5743,6985,5821
4124,3_20161010_0236,background,7235,5816,7165,5894
4125,3_20161010_0236,background,7187,5781,7117,5859
4126,1_20161010_0214,positive,18626,21477,18556,21550
4127,1_20161010_0214,positive,18744,21342,18674,21415
4128,3_20161010_0236,background,7478,5924,7408,6002
4129,3_20161010_0236,background,7284,5934,7214,6012
4130,3_20161010_0236,background,6989,6043,6919,6121
4131,3_20161010_0236,background,7004,6257,6934,6335
4132,1_20161010_0214,positive,19268,21591,19198,21664
4133,1_20161010_0214,positive,19129,21729,19059,21802
4134,3_20161010_0236,background,7062,6160,6992,6238
4135,3_20161010_0236,background,7114,6246,7044,6324
4136,1_20161010_0214,positive,19326,21914,19256,21987
4137,3_20161010_0236,background,6845,6233,6775,6311
4138,3_20161010_0236,background,6741,6222,6671,6300
4139,3_20161010_0236,background,6707,6303,6637,6381
4140,1_20161010_0214,positive,19334,22123,19264,22196
4141,3_20161010_0236,background,6595,6235,6525,6313
4142,1_20161010_0214,positive,18937,22019,18867,22092
4143,3_20161010_0236,background,6554,6361,6484,6439
4144,3_20161010_0236,background,6690,6341,6620,6419
4145,3_20161010_0236,background,7227,6281,7157,6359
4146,1_20161010_0214,positive,19239,22477,19169,22550
4147,3_20161010_0236,background,7371,5926,7301,6004
4148,3_20161010_0236,background,7283,5989,7213,6067
4149,1_20161010_0214,positive,19702,22407,19632,22480
4150,3_20161010_0236,background,7319,6002,7249,6080
4151,1_20161010_0214,positive,20218,22274,20148,22347
4152,1_20161010_0214,positive,19839,22101,19769,22174
4153,3_20161010_0236,background,7498,5809,7428,5887
4154,3_20161010_0236,background,7438,5736,7368,5814
4155,3_20161010_0236,background,7541,5690,7471,5768
4156,1_20161010_0214,positive,19808,21886,19738,21959
4157,3_20161010_0236,background,7615,5624,7545,5702
4158,3_20161010_0236,background,7385,5619,7315,5697
4159,3_20161010_0236,background,7478,5596,7408,5674
4160,1_20161010_0214,positive,19736,21373,19666,21446
4161,3_20161010_0236,background,7606,5745,7536,5823
4162,3_20161010_0236,background,7660,5762,7590,5840
4163,1_20161010_0214,positive,19964,20903,19894,20976
4164,3_20161010_0236,background,7521,5885,7451,5963
4165,1_20161010_0214,positive,20173,21113,20103,21186
4166,1_20161010_0214,positive,19941,21416,19871,21489
4167,1_20161010_0214,positive,20369,21361,20299,21434
4168,1_20161010_0214,positive,20719,21486,20649,21559
4169,1_20161010_0214,positive,19809,21491,19739,21564
4170,1_20161010_0214,positive,19635,21495,19565,21568
4171,1_20161010_0214,positive,19506,21400,19436,21473
4172,1_20161010_0214,positive,19538,21264,19468,21337
4173,1_20161010_0214,positive,19758,21164,19688,21237
4174,1_20161010_0214,positive,20164,21385,20094,21458
4175,1_20161010_0214,positive,20291,21587,20221,21660
4176,1_20161010_0214,positive,20019,21511,19949,21584
4177,1_20161010_0214,positive,19977,21352,19907,21425
4178,1_20161010_0214,positive,20096,21321,20026,21394
4179,1_20161010_0214,positive,19983,21761,19913,21834
4180,1_20161010_0214,positive,20239,21602,20169,21675
4181,1_20161010_0214,positive,20079,21931,20009,22004
4182,1_20161010_0214,positive,20667,21784,20597,21857
4183,1_20161010_0214,positive,19610,22001,19540,22074
4184,1_20161010_0214,positive,19194,22393,19124,22466
4185,1_20161010_0214,positive,19574,22900,19504,22973
4186,1_20161010_0214,positive,19057,22852,18987,22925
4187,1_20161010_0214,positive,20142,22426,20072,22499
4188,1_20161010_0214,positive,19866,22259,19796,22332
4189,1_20161010_0214,positive,19825,21952,19755,22025
4190,1_20161010_0214,positive,19959,22219,19889,22292
4191,1_20161010_0214,positive,19447,22160,19377,22233
4192,1_20161010_0214,positive,18982,21711,18912,21784
4193,1_20161010_0214,positive,18454,21819,18384,21892
4194,1_20161010_0214,positive,18497,21612,18427,21685
4195,1_20161010_0214,negative,18498,21611,18428,21684
4196,1_20161010_0214,positive,18252,21713,18182,21786
4197,1_20161010_0214,positive,19188,21964,19118,22037
4198,1_20161010_0214,positive,19010,21808,18940,21881
4199,1_20161010_0214,positive,19519,21858,19449,21931
4200,1_20161010_0214,positive,19402,21696,19332,21769
4201,1_20161010_0214,positive,19784,22181,19714,22254
4202,1_20161010_0214,positive,19536,22201,19466,22274
4203,1_20161010_0214,positive,19354,22453,19284,22526
4204,1_20161010_0214,positive,19712,22487,19642,22560
4205,1_20161010_0214,positive,20307,21936,20237,22009
4206,1_20161010_0214,positive,20397,21923,20327,21996
4207,1_20161010_0214,positive,19906,21577,19836,21650
4208,1_20161010_0214,positive,19807,21271,19737,21344
4209,1_20161010_0214,positive,19981,21005,19911,21078
4210,1_20161010_0214,positive,20232,21348,20162,21421
4211,1_20161010_0214,positive,19404,21299,19334,21372
4212,1_20161010_0214,positive,19083,21139,19013,21212
4213,1_20161010_0214,positive,17931,22026,17861,22099
4214,1_20161010_0214,positive,17745,21980,17675,22053
4215,1_20161010_0214,positive,18046,21885,17976,21958
4216,1_20161010_0214,positive,18056,21587,17986,21660
4217,1_20161010_0214,positive,18142,4130,18072,4209
4218,1_20161010_0214,positive,18396,4197,18326,4276
4219,1_20161010_0214,positive,18134,4456,18064,4535
4220,1_20161010_0214,positive,17843,4232,17773,4311
4221,1_20161010_0214,positive,17419,4142,17349,4221
4222,1_20161010_0214,positive,17634,4743,17564,4822
4223,1_20161010_0214,positive,17634,4743,17564,4822
4224,1_20161010_0214,positive,18912,4722,18842,4801
4225,1_20161010_0214,positive,19524,4365,19454,4444
4226,1_20161010_0214,positive,19367,4095,19297,4174
4227,1_20161010_0214,positive,19257,4140,19187,4219
4228,1_20161010_0214,positive,18984,4491,18914,4570
4229,1_20161010_0214,positive,19259,4679,19189,4758
4230,1_20161010_0214,positive,19251,4604,19181,4683
4231,1_20161010_0214,positive,18017,4322,17947,4401
4232,1_20161010_0214,positive,18045,5212,17975,5291
4233,1_20161010_0214,positive,18951,4975,18881,5054
4234,1_20161010_0214,positive,18267,4943,18197,5022
4235,1_20161010_0214,positive,18530,5300,18460,5379
4236,1_20161010_0214,positive,18042,5648,17972,5727
4237,1_20161010_0214,positive,18094,6394,18024,6473
4238,1_20161010_0214,positive,18194,6451,18124,6530
4239,1_20161010_0214,positive,18435,6418,18365,6497
4240,1_20161010_0214,positive,16534,6495,16464,6574
4241,1_20161010_0214,positive,16383,7021,16313,7100
4242,1_20161010_0214,positive,17267,6923,17197,7002
4243,1_20161010_0214,positive,16631,7421,16561,7500
4244,1_20161010_0214,positive,16593,7551,16523,7630
4245,1_20161010_0214,positive,16813,7692,16743,7771
4246,1_20161010_0214,positive,18079,7492,18009,7571
4247,1_20161010_0214,positive,17991,7921,17921,8000
4248,1_20161010_0214,positive,16142,8403,16072,8482
4249,1_20161010_0214,positive,15513,8902,15443,8981
4250,1_20161010_0214,positive,15240,8967,15170,9046
4251,1_20161010_0214,positive,14701,8427,14631,8506
4252,1_20161010_0214,positive,14548,7618,14478,7695
4253,1_20161010_0214,positive,14392,7392,14322,7469
4254,1_20161010_0214,positive,15523,7704,15453,7781
4255,1_20161010_0214,positive,15662,7759,15592,7836
4256,1_20161010_0214,positive,15687,7650,15617,7727
4257,1_20161010_0214,positive,12218,7103,12148,7180
4258,1_20161010_0214,positive,11732,7436,11662,7513
4259,1_20161010_0214,positive,11438,7151,11368,7228
4260,1_20161010_0214,positive,11757,7019,11687,7096
4261,1_20161010_0214,positive,10839,7807,10769,7884
4262,1_20161010_0214,positive,10455,7650,10385,7727
4263,1_20161010_0214,positive,10318,7503,10248,7580
4264,1_20161010_0214,positive,10268,7126,10198,7203
4265,1_20161010_0214,positive,10378,7586,10308,7663
4266,1_20161010_0214,positive,10369,6884,10299,6961
4267,1_20161010_0214,positive,10878,6529,10808,6606
4268,1_20161010_0214,positive,10917,6942,10847,7019
4269,1_20161010_0214,positive,11310,5640,11240,5719
4270,1_20161010_0214,positive,11236,5045,11166,5124
4271,1_20161010_0214,positive,24031,13441,23961,13516
4272,1_20161010_0214,positive,24047,13578,23977,13653
4273,1_20161010_0214,positive,24126,13289,24056,13364
4274,1_20161010_0214,positive,24331,13316,24261,13391
4275,1_20161010_0214,positive,23739,13293,23669,13368
4276,1_20161010_0214,positive,23556,13459,23486,13534
4277,1_20161010_0214,positive,23593,13728,23523,13803
4278,1_20161010_0214,positive,23628,13777,23558,13852
4279,1_20161010_0214,positive,23688,13819,23618,13894
4280,1_20161010_0214,positive,23730,13762,23660,13837
4281,1_20161010_0214,positive,23826,13786,23756,13861
4282,1_20161010_0214,positive,23947,13810,23877,13885
4283,1_20161010_0214,positive,24355,13732,24285,13807
4284,1_20161010_0214,positive,24692,13517,24622,13592
4285,1_20161010_0214,positive,24699,13568,24629,13643
4286,1_20161010_0214,positive,24566,14080,24496,14155
4287,1_20161010_0214,positive,24716,13764,24646,13839
4288,1_20161010_0214,positive,25073,13930,25003,14005
4289,1_20161010_0214,positive,24684,14020,24614,14095
4290,1_20161010_0214,positive,24994,14174,24924,14249
4291,1_20161010_0214,positive,23768,14019,23698,14094
4292,1_20161010_0214,positive,23912,14019,23842,14094
4293,1_20161010_0214,positive,24021,14307,23951,14382
4294,1_20161010_0214,positive,23280,14148,23210,14223
4295,1_20161010_0214,positive,23232,14020,23162,14095
4296,1_20161010_0214,positive,23134,13945,23064,14020
4297,1_20161010_0214,positive,23251,13778,23181,13853
4298,1_20161010_0214,positive,22741,13930,22671,14005
4299,1_20161010_0214,positive,22620,13864,22550,13939
4300,1_20161010_0214,positive,22636,13721,22566,13796
4301,1_20161010_0214,positive,22597,13770,22527,13845
4302,1_20161010_0214,positive,22293,14303,22223,14378
4303,1_20161010_0214,positive,22419,14344,22349,14419
4304,1_20161010_0214,positive,22106,14518,22036,14593
4305,1_20161010_0214,positive,21964,14358,21894,14433
4306,1_20161010_0214,positive,22370,14239,22300,14314
4307,1_20161010_0214,positive,22702,14318,22632,14393
4308,1_20161010_0214,positive,22299,14509,22229,14584
4309,1_20161010_0214,positive,22407,14510,22337,14585
4310,1_20161010_0214,positive,22404,14621,22334,14696
4311,1_20161010_0214,positive,22227,14584,22157,14659
4312,1_20161010_0214,positive,22468,14691,22398,14766
4313,1_20161010_0214,positive,22782,14650,22712,14725
4314,1_20161010_0214,positive,22616,14767,22546,14842
4315,1_20161010_0214,positive,22292,14867,22222,14942
4316,1_20161010_0214,positive,22085,14692,22015,14767
4317,1_20161010_0214,positive,21703,14715,21633,14790
4318,1_20161010_0214,positive,21504,14700,21434,14775
4319,1_20161010_0214,positive,21552,14784,21482,14859
4320,1_20161010_0214,positive,21340,14534,21270,14609
4321,1_20161010_0214,positive,22087,14943,22017,15018
4322,1_20161010_0214,positive,21873,14995,21803,15070
4323,1_20161010_0214,positive,22100,15110,22030,15185
4324,1_20161010_0214,positive,22200,15030,22130,15105
4325,1_20161010_0214,positive,20423,15283,20353,15358
4326,1_20161010_0214,positive,20405,15225,20335,15300
4327,1_20161010_0214,positive,19861,15658,19791,15733
4328,1_20161010_0214,positive,19807,15735,19737,15810
4329,1_20161010_0214,positive,19784,15841,19714,15916
4330,1_20161010_0214,positive,19175,15943,19105,16018
4331,1_20161010_0214,positive,19251,15877,19181,15952
4332,1_20161010_0214,positive,18995,16005,18925,16080
4333,1_20161010_0214,positive,19719,16117,19649,16192
4334,1_20161010_0214,positive,19439,15866,19369,15941
4335,1_20161010_0214,positive,19599,15567,19529,15642
4336,1_20161010_0214,positive,19178,15712,19108,15787
4337,1_20161010_0214,positive,18712,15822,18642,15897
4338,1_20161010_0214,positive,18778,16433,18708,16508
4339,1_20161010_0214,positive,19289,16446,19219,16521
4340,1_20161010_0214,positive,19660,16489,19590,16564
4341,1_20161010_0214,positive,19032,16389,18962,16464
4342,1_20161010_0214,positive,18474,16687,18404,16762
4343,1_20161010_0214,positive,18030,16449,17960,16524
4344,1_20161010_0214,positive,18275,16459,18205,16534
4345,1_20161010_0214,positive,17566,17047,17496,17122
4346,1_20161010_0214,positive,16713,17192,16643,17267
4347,1_20161010_0214,positive,16465,17349,16395,17424
4348,1_20161010_0214,positive,16382,17643,16312,17718
4349,1_20161010_0214,positive,16619,17756,16549,17831
4350,1_20161010_0214,positive,16471,17823,16401,17898
4351,1_20161010_0214,positive,16203,17741,16133,17816
4352,1_20161010_0214,positive,15739,18016,15669,18091
4353,1_20161010_0214,positive,16265,18398,16195,18473
4354,1_20161010_0214,positive,16105,18675,16035,18750
4355,1_20161010_0214,positive,16084,18735,16014,18810
